"cell_tower_id1","cell_tower_id2","source1_name","source2_name","device_name_1","device_name_2","frequency1","frequency2","frequency_band","latitude1","longitude1","latitude2","longitude2","district1","district2","id_1","id_2"
"AM0019","AM0138","Lahugala_DAP-AM0019-18G/1795-23-ODU-1(RTNRF-1)","Senagamuwa-AM0138-18G/1795-23-ODU-1(RTNRF-1)","Lahugala_DAP-AM0019-18G/1795","Senagamuwa-AM0138-18G/1795"," 18,820.00 "," 17,810.00 ",18,6.87622,81.7182,6.883194,81.765303,"Ampara","Ampara",330,1555
"GM0015","CM0019","Handala-GM0015-18G/1625-23-ODU-1(RTNRF-1)","Ellie_House-CM0019-18G/1625-23-ODU-1(RTNRF-1)","Handala-GM0015-18G/1625","Ellie_House-CM0019-18G/1625"," 17,727.50 "," 18,737.50 ",18,6.9977,79.886,6.96351,79.8636,"Gampaha","Colombo",331,1556
"GM0015","CM0019","Handala-GM0015-18G/1625-24-ODU-1(RTNRF-1)","Ellie_House-CM0019-18G/1625-24-ODU-1(RTNRF-1)","Handala-GM0015-18G/1625","Ellie_House-CM0019-18G/1625"," 17,727.50 "," 18,737.50 ",18,6.9977,79.886,6.96351,79.8636,"Gampaha","Colombo",332,1557
"GM0045","GM0372","Thorana_Jn-GM0045-26G/601-23-ODU-1(RTNRF-1)","Dalugamgoda-GM0372-26G/601-23-ODU-1(RTNRF-1)","Thorana_Jn-GM0045-26G/601","Dalugamgoda-GM0372-26G/601"," 25,966.50 "," 24,958.50 ",26,6.968,79.9058,6.97338,79.9127,"Gampaha","Gampaha",333,1558
"GM0043","GM0647","Seeduwa_Dialog-GM0043-23G/1651-23-ODU-1(RTNRF-1)","Liyanagemulla_North - GM0647 - 23G/1651-23-ODU-1(RTNRF-1)","Seeduwa_Dialog-GM0043-23G/1651","Liyanagemulla_North - GM0647 - 23G/1651"," 23,514.00 "," 22,282.00 ",23,7.14535,79.874,7.156111,79.875278,"Gampaha","Gampaha",334,1559
"KU0059","KU0191","Mallawapitiya-KU0059-18G/1429-23-ODU-1(RTNRF-1)","Badagamuwa-KU0191-18G/1429-23-ODU-1(RTNRF-1)","Mallawapitiya-KU0059-18G/1429","Badagamuwa-KU0191-18G/1429"," 17,810.00 "," 18,820.00 ",18,7.47054,80.4049,7.500833,80.391667,"Kurunegala","Kurunegala",335,1560
"KU0059","KU0191","Mallawapitiya-KU0059-18G/1429-25-ODU-1(RTNRF-1)","Badagamuwa-KU0191-18G/1429-25-ODU-1(RTNRF-1)","Mallawapitiya-KU0059-18G/1429","Badagamuwa-KU0191-18G/1429"," 17,810.00 "," 18,820.00 ",18,7.47054,80.4049,7.500833,80.391667,"Kurunegala","Kurunegala",336,1561
"GM0147","GM0598","Kotugoda-GM0147-18G/1369-23-ODU-1(RTNRF-1)","Udammita_East-GM0598-18G/1369-23-ODU-1(RTNRF-1)","Kotugoda-GM0147-18G/1369","Udammita_East-GM0598-18G/1369"," 17,782.50 "," 18,792.50 ",18,7.1232,79.9279,7.116667,79.900278,"Gampaha","Gampaha",337,1562
"GM0535","GM0027","Sinharamulla-GM0535-23G/818-23-ODU-1(RTNRF-1)","Kelaniya-GM0027-23G/818-23-ODU-1(RTNRF-1)","Sinharamulla-GM0535-23G/818","Kelaniya-GM0027-23G/818"," 21,854.00 "," 23,086.00 ",23,6.951111,79.903889,6.95735,79.9163,"Gampaha","Gampaha",338,1563
"GM0535","GM0027","Sinharamulla-GM0535-23G/818-24-ODU-1(RTNRF-1)","Kelaniya-GM0027-23G/818-24-ODU-1(RTNRF-1)","Sinharamulla-GM0535-23G/818","Kelaniya-GM0027-23G/818"," 21,854.00 "," 23,086.00 ",23,6.951111,79.903889,6.95735,79.9163,"Gampaha","Gampaha",339,1564
"PO0094","PO0060","Kalahagala-PO0094-13G/923-23-ODU-1(RTNRF-1)","Polonnaruwa_DBN-PO0060-13G/923-23-ODU-1(RTNRF-1)","Kalahagala-PO0094-13G/923","Polonnaruwa_DBN-PO0060-13G/923"," 12,849.00 "," 13,115.00 ",13,7.865278,80.935278,7.92444,81.0064,"Polonnaruwa","Polonnaruwa",340,1565
"BA0007","BA0077","Oddamawadi-BA0007-23G/1575-23-ODU-1(RTNRF-1)","Miravodai-BA0077-23G/1575-23-ODU-1(RTNRF-1)","Oddamawadi-BA0007-23G/1575","Miravodai-BA0077-23G/1575"," 23,030.00 "," 21,798.00 ",23,7.91429,81.5227,7.901167,81.5195,"Batticaloa","Batticaloa",341,1566
"BA0007","BA0077","Oddamawadi-BA0007-23G/1575-24-ODU-1(RTNRF-1)","Miravodai-BA0077-23G/1575-24-ODU-1(RTNRF-1)","Oddamawadi-BA0007-23G/1575","Miravodai-BA0077-23G/1575"," 23,030.00 "," 21,798.00 ",23,7.91429,81.5227,7.901167,81.5195,"Batticaloa","Batticaloa",342,1567
"AN0014","AN0085","Kahatagasdigiliya-AN0014-13G/861-23-ODU-1(RTNRF-1)","Dekethipothana_Dialog-AN0085-13G/861-23-ODU-1(RTNRF-1)","Kahatagasdigiliya-AN0014-13G/861","Dekethipothana_Dialog-AN0085-13G/861"," 12,793.00 "," 13,059.00 ",13,8.426944,80.698333,8.40356,80.8123,"Anuradapura","Anuradapura",343,1568
"AN0014","AN0085","Kahatagasdigiliya-AN0014-13G/861-24-ODU-1(RTNRF-1)","Dekethipothana_Dialog-AN0085-13G/861-24-ODU-1(RTNRF-1)","Kahatagasdigiliya-AN0014-13G/861","Dekethipothana_Dialog-AN0085-13G/861"," 12,793.00 "," 13,059.00 ",13,8.426944,80.698333,8.40356,80.8123,"Anuradapura","Anuradapura",344,1569
"KU0033","KU0010","Omaragolla-KU0033-18G/1659-23-ODU-1(RTNRF-1)","Melsiripura-KU0010-18G/1659-23-ODU-1(RTNRF-1)","Omaragolla-KU0033-18G/1659","Melsiripura-KU0010-18G/1659"," 17,837.50 "," 18,847.00 ",18,7.68802,80.5398,7.64714,80.5134,"Kurunegala","Kurunegala",345,1570
"CM0053","CM0369","Kotikawatta-CM0053-23G/1330-23-ODU-1(RTNRF-1)","Kotikawatta_West-CM0369-23G/1330-23-ODU-1(RTNRF-1)","Kotikawatta-CM0053-23G/1330","Kotikawatta_West-CM0369-23G/1330"," 23,058.00 "," 21,826.00 ",23,6.935556,79.914167,6.92818,79.9083,"Colombo","Colombo",346,1571
"CM0053","CM0369","Kotikawatta-CM0053-23G/1330-24-ODU-1(RTNRF-1)","Kotikawatta_West-CM0369-23G/1330-24-ODU-1(RTNRF-1)","Kotikawatta-CM0053-23G/1330","Kotikawatta_West-CM0369-23G/1330"," 23,058.00 "," 21,826.00 ",23,6.935556,79.914167,6.92818,79.9083,"Colombo","Colombo",347,1572
"PU0020","PU0093","Nattandiya-PU0020-18G/1534-23-ODU-1(RTNRF-1)","Pilakatamulla-PU0093-18G/1534-23-ODU-1(RTNRF-1)","Nattandiya-PU0020-18G/1534","Pilakatamulla-PU0093-18G/1534"," 17,782.50 "," 18,792.50 ",18,7.415556,79.867222,7.435,79.897222,"Puttlam","Puttlam",348,1573
"MA0038","MA0029","Thalamannaram_Town-MA0038-11G/413-23-ODU-1(RTNRF-1)","Erukkulampiddi-MA0029-11G/413-23-ODU-1(RTNRF-1)","Thalamannaram_Town-MA0038-11G/413","Erukkulampiddi-MA0029-11G/413"," 10,715.00 "," 11,245.00 ",11,9.0875,79.729722,9.028056,79.868611,"Mannar","Mannar",349,1574
"MA0038","MA0029","Thalamannaram_Town-MA0038-11G/413-24-ODU-1(RTNRF-1)","Erukkulampiddi-MA0029-11G/413-24-ODU-1(RTNRF-1)","Thalamannaram_Town-MA0038-11G/413","Erukkulampiddi-MA0029-11G/413"," 10,715.00 "," 11,245.00 ",11,9.0875,79.729722,9.028056,79.868611,"Mannar","Mannar",350,1575
"PU0095","PU0052","Hundirapola-PU0095-18G/1440-23-ODU-1(RTNRF-1)","Dunkannawa-PU0052-18G/1440-23-ODU-1(RTNRF-1)","Hundirapola-PU0095-18G/1440","Dunkannawa-PU0052-18G/1440"," 17,838.00 "," 18,848.00 ",18,7.368889,79.930833,7.418056,79.911111,"Puttlam","Puttlam",351,1576
"PU0108","PU0045","Ilippadeniya-PU0108-15G/746-23-ODU-1(RTNRF-1)","Wilattawa-PU0045-15G/746-23-ODU-1(RTNRF-1)","Ilippadeniya-PU0108-15G/746","Wilattawa-PU0045-15G/746"," 14,529.00 "," 15,019.00 ",15,7.58314,79.8362,7.5938,79.9025,"Puttlam","Puttlam",352,1577
"GM0309","GM0092","Beligalkanda-GM0309-18G/584-23-ODU-1(RTNRF-1)","Pugoda-GM0092-18G/584-23-ODU-1(RTNRF-1)","Beligalkanda-GM0309-18G/584","Pugoda-GM0092-18G/584"," 18,765.00 "," 17,755.00 ",18,7.02769,80.1479,6.97811,80.1212,"Gampaha","Gampaha",353,1578
"GM0236","GM0118","Ahugammana-GM0236-18G/927-23-ODU-1(RTNRF-1)","Malwana-GM0118-18G/927-23-ODU-1(RTNRF-1)","Ahugammana-GM0236-18G/927","Malwana-GM0118-18G/927"," 18,847.50 "," 17,837.50 ",18,6.989444,80.041111,6.95196,80.0225,"Gampaha","Gampaha",354,1579
"KU0018","KU0143","Dambadeniya-KU0018-18G/1414-23-ODU-1(RTNRF-1)","Wettewa-KU0143-18G/1414-23-ODU-1(RTNRF-1)","Dambadeniya-KU0018-18G/1414","Wettewa-KU0143-18G/1414"," 18,902.50 "," 17,892.50 ",18,7.36489,80.1487,7.40208,80.1286,"Kurunegala","Kurunegala",355,1580
"KU0011","KU0146","Narammala-KU0011-23G/749-23-ODU-1(RTNRF-1)","Narammala_Town-KU0146-23G/749-23-ODU-1(RTNRF-1)","Narammala-KU0011-23G/749","Narammala_Town-KU0146-23G/749"," 21,826.00 "," 23,058.00 ",23,7.43347,80.2013,7.43159,80.2136,"Kurunegala","Kurunegala",356,1581
"AN0014","AN0185","Kahatadasdigiliya_Town_Dialog-AN0014-18G/1724-23-ODU-1(RTNRF-1)","Ranpathwila_Hutch-AN0185-18G/1724-23-ODU-1(RTNRF-1)","Kahatadasdigiliya_Town_Dialog-AN0014-18G/1724","Ranpathwila_Hutch-AN0185-18G/1724"," 17,810.00 "," 18,820.00 ",18,8.426944,80.698333,8.637222,80.400278,"Anuradapura","Anuradapura",357,1582
"GM0037","GM0080","Negombo-GM0037-18G/652-23-ODU-1(RTNRF-1)","Katana_Kandawala-GM0080-18G/652-23-ODU-1(RTNRF-1)","Negombo-GM0037-18G/652","Katana_Kandawala-GM0080-18G/652"," 17,782.50 "," 18,792.50 ",18,7.211111,79.854444,7.24022,79.8847,"Gampaha","Gampaha",358,1583
"GM0037","GM0080","Negombo-GM0037-18G/652-24-ODU-1(RTNRF-1)","Katana_Kandawala-GM0080-18G/652-24-ODU-1(RTNRF-1)","Negombo-GM0037-18G/652","Katana_Kandawala-GM0080-18G/652"," 17,782.50 "," 18,792.50 ",18,7.211111,79.854444,7.24022,79.8847,"Gampaha","Gampaha",359,1584
"GM0067","GM0668","Dunagaha Dialog-GM0067-15G/942-23-ODU-1(RTNRF-1)","Kimbulapitiya_East Relocation-GM0668-15G/942-23-ODU-1(RTNRF-1)","Dunagaha Dialog-GM0067-15G/942","Kimbulapitiya_East Relocation-GM0668-15G/942"," 14,473.00 "," 14,963.00 ",15,7.23391,79.9743,7.20275,79.922917,"Gampaha","Gampaha",360,1585
"TR0066","TR0001","Trinco_DBN-TR0066-23G/1322-23-ODU-1(RTNRF-1)","Trinco_Town-TR0001-23G/1322-23-ODU-1(RTNRF-1)","Trinco_DBN-TR0066- 23G/1322","Trinco_Town-TR0001-23G/1322"," 23,226.00 "," 21,994.00 ",23,8.580278,81.244722,8.575278,81.229722,"Trincomalee","Trincomalee",361,1586
"TR0066","TR0001","Trinco_DBN-TR0066-23G/1322-25-ODU-1(RTNRF-1)","Trinco_Town-TR0001-23G/1322-25-ODU-1(RTNRF-1)","Trinco_DBN-TR0066- 23G/1322","Trinco_Town-TR0001-23G/1322"," 23,226.00 "," 21,994.00 ",23,8.580278,81.244722,8.575278,81.229722,"Trincomalee","Trincomalee",362,1587
"CM0174","CM1195","Jantha_Courts-CM0174-23G/1524-23-ODU-1(RTNRF-1)","Suncity(Cinammon Red)-CM1195-23G/1524-23-ODU-1(RTNRF-1)","Jantha_Courts-CM0174-23G/1524","Suncity(Cinammon Red)-CM1195-23G/1524"," 23,030.00 "," 21,798.00 ",23,6.903611,79.8575,6.912222,79.855556,"Colombo","Colombo",363,1588
"CM0174","CM1195","Jantha_Courts-CM0174-23G/1524-24-ODU-1(RTNRF-1)","Suncity(Cinammon Red)-CM1195-23G/1524-24-ODU-1(RTNRF-1)","Jantha_Courts-CM0174-23G/1524","Suncity(Cinammon Red)-CM1195-23G/1524"," 23,030.00 "," 21,798.00 ",23,6.903611,79.8575,6.912222,79.855556,"Colombo","Colombo",364,1589
"JA0052","JA0094","Kodikamam-JA0052-13G/602-23-ODU-1(RTNRF-1)","Manalkadu-JA0094-13G/602-23-ODU-1(RTNRF-1)","Kodikamam-JA0052-13G/602","Manalkadu-JA0094-13G/602"," 12,765.00 "," 13,031.00 ",13,9.68257,80.2201,9.76121,80.2607,"Jaffna","Jaffna",365,1590
"JA0052","JA0094","Kodikamam-JA0052-13G/602-24-ODU-1(RTNRF-1)","Manalkadu-JA0094-13G/602-24-ODU-1(RTNRF-1)","Kodikamam-JA0052-13G/602","Manalkadu-JA0094-13G/602"," 12,765.00 "," 13,031.00 ",13,9.68257,80.2201,9.76121,80.2607,"Jaffna","Jaffna",366,1591
"JA0017","JA0191","Achchuweli-JA0017-26G/686-23-ODU-1(RTNRF-1)","Achchuweli_Town-JA0191-26G/686-23-ODU-1(RTNRF-1)","Achchuweli-JA0017-26G/686","Achchuweli_Town-JA0191-26G/686"," 25,042.50 "," 26,050.50 ",26,9.770556,80.113889,9.78,80.117222,"Jaffna","Jaffna",367,1592
"JA0017","JA0191","Achchuweli-JA0017-26G/686-24-ODU-1(RTNRF-1)","Achchuweli_Town-JA0191-26G/686-24-ODU-1(RTNRF-1)","Achchuweli-JA0017-26G/686","Achchuweli_Town-JA0191-26G/686"," 25,042.50 "," 26,050.50 ",26,9.770556,80.113889,9.78,80.117222,"Jaffna","Jaffna",368,1593
"AN0010","AN0042","Maradankadawala-AN0010-15G/648-23-ODU-1(RTNRF-1)","Ganewalpola-AN0042-15G/648-23-ODU-1(RTNRF-1)","Maradankadawala-AN0010-15G/648","Ganewalpola-AN0042-15G/648"," 14,445.00 "," 14,935.00 ",15,8.12892,80.5633,8.09425,80.6247,"Anuradapura","Anuradapura",369,1594
"AN0010","AN0042","Maradankadawala-AN0010-15G/648-24-ODU-1(RTNRF-1)","Ganewalpola-AN0042-15G/648-24-ODU-1(RTNRF-1)","Maradankadawala-AN0010-15G/648","Ganewalpola-AN0042-15G/648"," 14,445.00 "," 14,935.00 ",15,8.12892,80.5633,8.09425,80.6247,"Anuradapura","Anuradapura",370,1595
"AN0227","AN0002","Nuwarawewa_N_Airtel-AN0227-26G/1312-23-ODU-1(RTNRF-1)","Anuradhapura_Suntel-AN0002-26G/1312-23-ODU-1(RTNRF-1)","Nuwarawewa_N_Airtel-AN0227-26G/1312","Anuradhapura_Suntel-AN0002-26G/1312"," 26,106.50 "," 25,098.50 ",26,8.329444,80.418611,8.340278,80.414167,"Anuradapura","Anuradapura",371,1596
"AN0227","AN0002","Nuwarawewa_N_Airtel-AN0227-26G/1312-24-ODU-1(RTNRF-1)","Anuradhapura_Suntel-AN0002-26G/1312-24-ODU-1(RTNRF-1)","Nuwarawewa_N_Airtel-AN0227-26G/1312","Anuradhapura_Suntel-AN0002-26G/1312"," 26,106.50 "," 25,098.50 ",26,8.329444,80.418611,8.340278,80.414167,"Anuradapura","Anuradapura",372,1597
"KU0106","KU0345","Maeliya-KU0106-18G/1833-23-ODU-1(RTNRF-1)","Makulpotha-KU0345-18G/1833-23-ODU-1(RTNRF-1)","Maeliya-KU0106-18G/1833","Makulpotha-KU0345-18G/1833"," / "," / ",18,7.72774,80.4194,7.459722,80.071667,"Kurunegala","Kurunegala",373,1598
"TR0020","TR0039","Kuchchiweli_Dialog-TR0020-11G/312-23-ODU-1(RTNRF-1)","Bakmeegama-TR0039-11G/312-23-ODU-1(RTNRF-1)","Kuchchiweli_Dialog-TR0020-11G/312","Bakmeegama-TR0039-11G/312"," 10,755.00 "," 11,285.00 ",11,8.8175,81.096111,8.729722,80.968611,"Trincomalee","Trincomalee",374,1599
"GM0090","GM0176","Pasyala-GM0090-18G/1270-23-ODU-1(RTNRF-1)","Keenawala-GM0176-18G/1270-23-ODU-1(RTNRF-1)","Pasyala-GM0090-18G/1270","Keenawala-GM0176-18G/1270"," 17,810.00 "," 18,820.00 ",18,7.168611,80.119722,7.18389,80.0742,"Gampaha","Gampaha",375,1600
"GM0090","GM0176","Pasyala-GM0090-18G/1270-24-ODU-1(RTNRF-1)","Keenawala-GM0176-18G/1270-24-ODU-1(RTNRF-1)","Pasyala-GM0090-18G/1270","Keenawala-GM0176-18G/1270"," 17,810.00 "," 18,820.00 ",18,7.168611,80.119722,7.18389,80.0742,"Gampaha","Gampaha",376,1601
"GM0009","GM0251","Enderamulla-GM0009-26G/494-23-ODU-1(RTNRF-1)","Enderamulla_West-GM0251-26G/494-23-ODU-1(RTNRF-1)","Enderamulla-GM0009-26G/494","Enderamulla_West-GM0251-26G/494"," 26,050.50 "," 25,042.50 ",26,6.99205,79.9128,6.99383,79.9062,"Gampaha","Gampaha",377,1602
"GM0009","GM0251","Enderamulla-GM0009-26G/494-24-ODU-1(RTNRF-1)","Enderamulla_West-GM0251-26G/494-24-ODU-1(RTNRF-1)","Enderamulla-GM0009-26G/494","Enderamulla_West-GM0251-26G/494"," 26,050.50 "," 25,042.50 ",26,6.99205,79.9128,6.99383,79.9062,"Gampaha","Gampaha",378,1603
"CM1230","CM0134","Liyanage_Rd-CM1230-26G/1437-23-ODU-1(RTNRF-1)","Dehiwala_Dialog-CM0134-26G/1437-23-ODU-1(RTNRF-1)","Liyanage_Rd-CM1230-26G/1437","Dehiwala_Dialog-CM0134-26G/1437"," 24,986.50 "," 25,994.50 ",26,6.853611,79.86925,6.854167,79.870833,"Colombo","Colombo",379,1604
"CM0589","CM0062","Crow_Island-CM0589-26G/678-23-ODU-1(RTNRF-1)","Mattakkuliya_North-CM0062-26G/678-23-ODU-1(RTNRF-1)","Crow_Island-CM0589-26G/678","Mattakkuliya_North-CM0062-26G/678"," 26,106.50 "," 25,098.50 ",26,6.97356,79.8723,6.97301,79.8757,"Colombo","Colombo",380,1605
"CM0589","CM0062","Crow_Island-CM0589-26G/678-24-ODU-1(RTNRF-1)","Mattakkuliya_North-CM0062-26G/678-24-ODU-1(RTNRF-1)","Crow_Island-CM0589-26G/678","Mattakkuliya_North-CM0062-26G/678"," 26,106.50 "," 25,098.50 ",26,6.97356,79.8723,6.97301,79.8757,"Colombo","Colombo",381,1606
"AN0047","AN0014","Kebithigollewa-AN0047-7G/468-23-ODU-1(RTNRF-1)","Kahatagasdigili_Town-AN0014-7G/468-23-ODU-1(RTNRF-1)","Kebithigollewa-AN0047-7G/468","Kahatagasdigili_Town-AN0014-7G/468"," 7,149.00 "," 7,310.00 ",7,8.636111,80.667778,8.426944,80.698333,"Anuradapura","Anuradapura",382,1607
"AN0047","AN0014","Kebithigollewa-AN0047-7G/468-24-ODU-1(RTNRF-1)","Kahatagasdigili_Town-AN0014-7G/468-24-ODU-1(RTNRF-1)","Kebithigollewa-AN0047-7G/468","Kahatagasdigili_Town-AN0014-7G/468"," 7,149.00 "," 7,310.00 ",7,8.636111,80.667778,8.426944,80.698333,"Anuradapura","Anuradapura",383,1608
"KU0015","KU0293","Sandalankawa-KU0015-18G/1546-23-ODU-1(RTNRF-1)","Lihiriyagama_Suntel-KU0293-18G/1546-23-ODU-1(RTNRF-1)","Sandalankawa-KU0015-18G/1546","Lihiriyagama_Suntel-KU0293-18G/1546"," 17,727.50 "," 18,737.50 ",18,7.30633,79.9528,7.341111,79.940556,"Kurunegala","Kurunegala",384,1609
"MT0001","MT0018","Dambulla_DBN-MT0001-15G/846-23-ODU-1(RTNRF-1)","Thalakiriyagama-MT0018-15G/846-23-ODU-1(RTNRF-1)","Dambulla_DBN-MT0001-15G/846","Thalakiriyagama-MT0018-15G/846"," 14,585.00 "," 15,075.00 ",15,7.876389,80.638056,7.81189,80.6144,"Matale","Matale",385,1610
"MT0001","MT0018","Dambulla_DBN-MT0001-15G/846-24-ODU-1(RTNRF-1)","Thalakiriyagama-MT0018-15G/846-24-ODU-1(RTNRF-1)","Dambulla_DBN-MT0001-15G/846","Thalakiriyagama-MT0018-15G/846"," 14,585.00 "," 15,075.00 ",15,7.876389,80.638056,7.81189,80.6144,"Matale","Matale",386,1611
"VA0072","VA0057","Irattaperiyakulum_Dialog-VA0072-18G/1701-23-ODU-1(RTNRF-1)","Pandarikulum _South-VA0057-18G/1701-23-ODU-1(RTNRF-1)","Irattaperiyakulum_Dialog-VA0072-18G/1701","Pandarikulum _South-VA0057-18G/1701"," 17,810.00 "," 18,820.00 ",18,8.69087,80.4824,8.735,80.472222,"Vavnia","Vavnia",387,1612
"VA0072","VA0057","Irattaperiyakulum_Dialog-VA0072-18G/1701-24-ODU-1(RTNRF-1)","Pandarikulum _South-VA0057-18G/1701-24-ODU-1(RTNRF-1)","Irattaperiyakulum_Dialog-VA0072-18G/1701","Pandarikulum _South-VA0057-18G/1701"," 17,810.00 "," 18,820.00 ",18,8.69087,80.4824,8.735,80.472222,"Vavnia","Vavnia",388,1613
"PU0004","KU0015","Dankotuwa-PU0004-15G/849-23-ODU-1(RTNRF-1)","Sandalankawa-KU0015-15G/849-23-ODU-1(RTNRF-1)","Dankotuwa-PU0004-15G/849","Sandalankawa-KU0015-15G/849"," 14,417.00 "," 14,907.00 ",15,7.297778,79.886111,7.30633,79.9528,"Puttlam","Kurunegala",389,1614
"PU0004","KU0015","Dankotuwa-PU0004-15G/849-24-ODU-1(RTNRF-1)","Sandalankawa-KU0015-15G/849-24-ODU-1(RTNRF-1)","Dankotuwa-PU0004-15G/849","Sandalankawa-KU0015-15G/849"," 14,417.00 "," 14,907.00 ",15,7.297778,79.886111,7.30633,79.9528,"Puttlam","Kurunegala",390,1615
"KU0001","KU0252","Bingiriya-KU0001-18G/1889-23-ODU-1(RTNRF-1)","Horagasagara-KU0252-18G/1889-23-ODU-1(RTNRF-1)","Bingiriya-KU0001-18G/1889","Horagasagara-KU0252-18G/1889"," 17,892.50 "," 18,902.50 ",18,7.59675,79.9364,7.573889,79.932222,"Kurunegala","Kurunegala",391,1616
"JA0016","JA0110","Valvetithurai-JA0016-23G/719-23-ODU-1(RTNRF-1)","Valvetithurai_South-JA0110-23G/719-23-ODU-1(RTNRF-1)","Valvetithurai-JA0016-23G/719","Valvetithurai_South-JA0110-23G/719"," 21,826.00 "," 23,058.00 ",23,9.8153,80.1699,9.80444,80.1729,"Jaffna","Jaffna",392,1617
"PO0001","PO0006","Girithale-PO0001-15G/740-23-ODU-1(RTNRF-1)","Jayanthipura-PO0006-15G/740-23-ODU-1(RTNRF-1)","Girithale-PO0001-15G/740","Jayanthipura-PO0006-15G/740"," 14,557.00 "," 15,047.00 ",15,7.98961,80.9233,8.00961,80.9871,"Polonnaruwa","Polonnaruwa",393,1618
"PO0001","PO0006","Girithale-PO0001-15G/740-25-ODU-1(RTNRF-1)","Jayanthipura-PO0006-15G/740-25-ODU-1(RTNRF-1)","Girithale-PO0001-15G/740","Jayanthipura-PO0006-15G/740"," 14,557.00 "," 15,047.00 ",15,7.98961,80.9233,8.00961,80.9871,"Polonnaruwa","Polonnaruwa",394,1619
"KU0096","KU0243","Galgamuwa_DTL-KU0096-13G/451-23-ODU-1(RTNRF-1)","Meegalewa-KU0243-13G/451-23-ODU-1(RTNRF-1)","Galgamuwa_DTL-KU0096-13G/451","Meegalewa-KU0243-13G/451"," 12,765.00 "," 13,031.00 ",13,8.00465,80.2689,8.05417,80.3544,"Kurunegala","Kurunegala",395,1620
"CM0145","CM0492","Katubedda-CM0145-26G/846-23-ODU-1(RTNRF-1)","Angulana-CM0492-26G/846-23-ODU-1(RTNRF-1)","Katubedda-CM0145-26G/846","Angulana-CM0492-26G/846"," 26,050.50 "," 25,042.50 ",26,6.79432,79.882,6.799722,79.876667,"Colombo","Colombo",396,1621
"CM0145","CM0492","Katubedda-CM0145-26G/846-24-ODU-1(RTNRF-1)","Angulana-CM0492-26G/846-24-ODU-1(RTNRF-1)","Katubedda-CM0145-26G/846","Angulana-CM0492-26G/846"," 26,050.50 "," 25,042.50 ",26,6.79432,79.882,6.799722,79.876667,"Colombo","Colombo",397,1622
"TR0020","TR0043","Kuchchiweli_Dialog-TR0020-18G/609-23-ODU-1(RTNRF-1)","Kuchchiweli_North-TR0043-18G/609-23-ODU-1(RTNRF-1)","Kuchchiweli_Dialog-TR0020-18G/609","Kuchchiweli_North-TR0043-18G/609"," 17,892.50 "," 18,902.50 ",18,8.8175,81.096111,8.857778,81.067778,"Trincomalee","Trincomalee",398,1623
"KU0047","KU0136","Moragollagama-KU0047-15G/899-23-ODU-1(RTNRF-1)","Mudiyannegama-KU0136-15G/899-23-ODU-1(RTNRF-1)","Moragollagama-KU0047-15G/899","Mudiyannegama-KU0136-15G/899"," 14,417.00 "," 14,907.00 ",15,7.91571,80.4267,7.98036,80.3838,"Kurunegala","Kurunegala",399,1624
"CM0150","CM0522","Landmark-CM0150-26G/1301-23-ODU-1(RTNRF-1)","Albert_Crecent-CM0522-26G/1301-23-ODU-1(RTNRF-1)","Landmark-CM0150-26G/1301","Albert_Crecent-CM0522-26G/1301"," 26,071.00 "," 25,063.00 ",26,6.903611,79.8525,6.908611,79.863333,"Colombo","Colombo",400,1625
"JA0014","JA0101","Kokuwil-JA0014-23G/1421-23-ODU-1(RTNRF-1)","Kokuwil_South-JA0101-23G/1421-23-ODU-1(RTNRF-1)","Kokuwil-JA0014-23G/1421","Kokuwil_South-JA0101-23G/1421"," 21,910.00 "," 23,142.00 ",23,9.71101,80.019,9.698333,80.014722,"Jaffna","Jaffna",401,1626
"JA0014","JA0101","Kokuwil-JA0014-23G/1421-24-ODU-1(RTNRF-1)","Kokuwil_South-JA0101-23G/1421-24-ODU-1(RTNRF-1)","Kokuwil-JA0014-23G/1421","Kokuwil_South-JA0101-23G/1421"," 21,910.00 "," 23,142.00 ",23,9.71101,80.019,9.698333,80.014722,"Jaffna","Jaffna",402,1627
"GM0024","GM0100","Katana-GM0024-18G/743-23-ODU-1(RTNRF-1)","Katana_West-GM0100-18G/743-23-ODU-1(RTNRF-1)","Katana-GM0024-18G/743","Katana_West-GM0100-18G/743"," 17,755.00 "," 18,765.00 ",18,7.261111,79.935556,7.25159,79.9131,"Gampaha","Gampaha",403,1628
"GM0024","GM0100","Katana-GM0024-18G/743-24-ODU-1(RTNRF-1)","Katana_West-GM0100-18G/743-24-ODU-1(RTNRF-1)","Katana-GM0024-18G/743","Katana_West-GM0100-18G/743"," 17,755.00 "," 18,765.00 ",18,7.261111,79.935556,7.25159,79.9131,"Gampaha","Gampaha",404,1629
"PU0038","PU0064","Dematapitiya-PU0038-18G/1430-23-ODU-1(RTNRF-1)","Koswatta_Nattandiya-PU0064-18G/1430-23-ODU-1(RTNRF-1)","Dematapitiya-PU0038-18G/1430","Koswatta_Nattandiya-PU0064-18G/1430"," 17,892.50 "," 18,902.50 ",18,7.361667,79.858889,7.371389,79.8975,"Puttlam","Puttlam",405,1630
